Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.sport_type"">Sport Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_steps"">Total Steps</span>",Media
4742503355,"Feb 6, 2021, 5:07:53 AM",MacGregor park to westend,Ride,,13894,49.36,,,false,,,activities/4742503355.gpx,,,13894.0,9065.0,49359.5,15.0,5.445063591003418,323.39666748046875,352.2966613769531,4.800000190734863,66.0999984741211,49.0,-0.05855002626776695,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4821920845,"Feb 21, 2021, 5:06:02 AM",Toombul to Nudgee,Ride,,7702,30.25,,,false,,,activities/4821920845.gpx,,,7702.0,5236.0,30257.900390625,10.5,5.778819561004639,41.1438102722168,41.1438102722168,1.399999976158142,18.600000381469727,10.300000190734863,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4863182576,"Feb 28, 2021, 4:43:33 AM",Windsor to Houghton highway bridge,Ride,,13372,61.88,,,false,,,activities/4863182576.gpx,,,13372.0,8920.0,61881.30078125,13.399999618530273,6.937365531921387,191.03517150878906,188.73516845703125,4.300000190734863,28.899999618530273,17.700000762939453,0.0037167933769524097,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4904458859,"Mar 7, 2021, 4:45:27 AM",Toombul to Houghton highway bridge,Ride,,12500,52.70,,,false,,,activities/4904458859.gpx,,,12500.0,7392.0,52708.69921875,13.0,7.1305060386657715,126.34293365478516,125.74293518066406,4.300000190734863,19.700000762939453,9.399999618530273,0.0011383319506421685,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4943246071,"Mar 14, 2021, 4:14:39 AM",Windsor to Nudgee,Ride,,11044,39.78,,,false,,,activities/4943246071.gpx,,,11044.0,6364.0,39779.69921875,11.899999618530273,6.250738620758057,104.31976318359375,104.41976165771484,1.2000000476837158,28.899999618530273,10.399999618530273,-0.0002513845101930201,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
5023209192,"Mar 28, 2021, 3:48:19 AM",Windsor to redcliff,Ride,"",14694,62.14,,,false,,,activities/5023209192.gpx,,,14694.0,9572.0,62146.30078125,12.100000381469727,6.492509365081787,190.54530334472656,190.5449981689453,4.300000190734863,28.899999618530273,22.399999618530273,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
5053403416,"Apr 2, 2021, 4:10:11 AM",Toombul to redcliff,Ride,,9825,53.08,,,false,,,activities/5053403416.gpx,,,9825.0,8019.0,53087.19921875,15.300000190734863,6.620177268981934,128.89552307128906,127.99552917480469,4.300000190734863,19.700000762939453,9.800000190734863,0.0016953239683061838,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
5105804198,"Apr 11, 2021, 3:35:24 AM",Windsor to QLD tennis centre,Ride,,12266,48.75,,,false,,,activities/5105804198.gpx,,,12266.0,8362.0,48751.1015625,15.300000190734863,5.830076694488525,355.3263244628906,355.42633056640625,5.0,39.70000076293945,18.700000762939453,-0.00020512357878033072,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
5420915367,"Jun 6, 2021, 12:32:43 AM",West end to new farm,Ride,,9193,26.12,,,false,,,activities/5420915367.gpx,,,9193.0,5510.0,26121.30078125,9.699999809265137,4.740707874298096,92.20976257324219,96.009765625,2.799999952316284,41.599998474121094,39.70000076293945,-0.014547514729201794,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
5603005024,"Jul 10, 2021, 2:48:11 AM",Murratie recreation park,Ride,,1700,9.20,,,false,,,activities/5603005024.gpx,,,1700.0,1584.0,9206.5,8.199999809265137,5.8121843338012695,45.85333251953125,41.35333251953125,5.199999809265137,9.800000190734863,3.4000000953674316,0.0488785095512867,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.41558837890625,,,,,,""
