achievement_count	athlete.id	athlete.resource_state	athlete_count	average_speed	comment_count	commute	display_hide_heartrate_option	distance	elapsed_time	elev_high	elev_low	end_latlng1	end_latlng2	external_id	flagged	from_accepted_tag	gear_id	has_heartrate	has_kudoed	heartrate_opt_out	id	kudos_count	manual	map.id	map.resource_state	map.summary_polyline	max_speed	moving_time	name	photo_count	pr_count	private	resource_state	sport_type	start_date	start_date_local	start_latlng1	start_latlng2	timezone	total_elevation_gain	total_photo_count	trainer	type	upload_id	upload_id_str	utc_offset	visibility	workout_type	average_heartrate	max_heartrate
0	37641772	1	1	2.142	0	FALSE	TRUE	1.25	2102	0	0	NA	NA	2024-02-23_06-38-09_555812d3-003d-4212-838d-a68242ae8f28.tcx	FALSE	FALSE	NA	TRUE	FALSE	FALSE	10818361564	5	FALSE	a10818361564	2		0	2102	Indoor pool swimming #80	0	0	FALSE	2	Swim	2024-02-23T04:58:38Z	2024-02-23T14:58:38Z	NA	NA	(GMT+10:00) Australia/Brisbane	0	0	TRUE	Swim	11565294392	11565294392	36000	everyone	NA	125.7	144
0	37641772	1	1	3.8268	0	FALSE	FALSE	3.141	3681	18.7	6	-27.3222541529685	153.0791168008	2024-02-25-003001-WAHOOAPPDROID8C54-41-020240224-1-i01o0f.fit	FALSE	FALSE	g12002102	FALSE	FALSE	FALSE	10830682201	8	FALSE	a10830682201	2	riweDylie\J_AHsAGcA[qBs@iCAc@Ba@BM^_Ar@sAPSRk@`@q@d@OPAVDLELPNF?JKT?HBUBCAQKMEDM?GGMa@MIQYGOi@}@]u@OOQ[MWGUSWWo@i@w@GSO[][CUKSMQE?BE_@w@?QE??@KF?DJFB?DMEGE?KH?DBABDHB?BE?@A@?\b@N\`@j@HPDBFND??EEA@DD??NJ\X^Tf@^h@Rb@@Fh@z@DLZf@RZf@bAFH?CD?CF@JT\T@JEP?BAC?CEBGZG?BFALKDKAGJQJK`@SLWJBFDBAACGAIG?EDGCCJ?@AH@FGN?HGD??EKBKJIIHBBDF?VSHS@]X[BIDaADUDIBMAGG@AEHRIj@CBCMHODQ?QCCE?UMAEd@XCRCDEZBXE\O\IJAFBBP?DC\a@DITMJMPEF?HBGf@a@fA]h@YZW`@mAx@c@d@[XCH@LOP]PIBWPQDe@V_@NyAtCMNAD@HC??BFXR`CRpA@^?XM|@@DB@EEIlAANB?AWCEE?A@DB?T	8.8416	2956	Shorncliffe Pier #1	0	0	FALSE	2	Walk	2024-02-25T00:30:01Z	2024-02-25T10:30:01Z	-27.3222324438393	153.079025270417	(GMT+10:00) Australia/Brisbane	14.8	7	FALSE	Walk	11578000584	11578000584	36000	everyone	NA	NA	NA
0	37641772	1	1	0	1	FALSE	TRUE	0	5595	0	0	NA	NA	2024-02-25-063328-WAHOOAPPDROID8C54-42-020240225-1-1tu8bmi.fit	FALSE	FALSE	NA	TRUE	FALSE	FALSE	10831489785	5	FALSE	a10831489785	2		0	5595	Rehabilitation exercises #65	0	0	FALSE	2	Workout	2024-02-25T06:33:28Z	2024-02-25T16:33:28Z	NA	NA	(GMT+10:00) Antarctica/DumontDUrville	0	0	TRUE	Workout	11578859384	11578859384	36000	everyone	NA	84.1	147
2	37641772	1	1	17.8992	0	FALSE	TRUE	49.6559	11112	276.6	4.5	-27.4331684410572	153.03300476633	2024-02-25-195034-WAHOOAPPDROID8C54-43-020240225-1-1rotm42.fit	FALSE	FALSE	b10387460	TRUE	FALSE	FALSE	10837660905	12	FALSE	a10837660905	2	p}lfDyx`e\hAaNxIhGxD?pCfBzAK~B{CdAGbQ~R`E|GbFr@tFi@vAdCi@|BRkBzCwAdChEvKrA|@rD~A|BfALh@q@tAhAxBL\h@QbFnAtEuA|AvBpLjIvEzRdDHcAoCsCjAcE|ATjEbGnBnFnAzVv@jEpB`EhExA|AMfFgG`FAvDoCaAtAjB{CbAgHdIuJ|F`@RrCdCtDf@bDn@@sBxDM|DnAuEbGgGtBgH|EeHtMyJ`Cu@zCNhAcCpTePv@_EHkBfF~G~GtE|BnEvAaCyA_Jh@iMs@}F]q@rAbIk@`M|@rCd@xDwAhCmDsFkF_DsDaF{@WiBhGiSnOgAxB{@ZsBe@uDfB}O|MsBrDyAdG}FxFmApEj@~P~CzIfCzIr[fb@|HtG|MhP`JfIe@jF|A`EjLbGoFdWgAdVeJlKOxCf@nAo@hJ^Xk@bB~@nBi@fGeAdDt@Q@eA}C^iAyBuAe@kJrF{AxD{Fv`@ZfCtE|MXdHtHnBhI|HtBjEnCnAfAjCfFfDfG~HtCdAhFbEPdAi@lBnBtCh@~BGxDtBaKcIiIyHcEoFgHkFkDwAuCqCyAyDaG}IaFiEP{B}@u@cCPkH_F_HoDq@kBR{QdG{I~GkFvNHdDtAlBCMHnA{AvMVNKrG~@tFlGzD|AHmAAyEgCuByCQcJnAsOcAmCXfDmBnD]nCoElAaA|AlAvDm@vDpA~Ds@nB}ChB]vAxBfD@hA{EvDaBzFp@`C~C|AlEbGyAfH}AxK`AnRt@rFhCzCvVf@xJfJdFmBxFoHhFqCxAcErD{D|Fw@hBcBd@qAh@mKjHaKbBaU~B[nClDbANpF{AhE{DnEcAl@aBG{Ev@eArAqIeImIgHyDgG{HeFeDgAaCyCeBmEqGwHkEgFFgBo@eAgCTiHyEgH}D{@kDn@eBgBcBwGDcErG{Pq@_GH}BfBiE~@mHcAsDeFeD~@oIBaE{EoAq@gEeAw@cHa@sCfBqJkBuBcBsC`AYdAa@SnHwFr@yPpAoCc@gDnBeUc@{NhCaItKuJfAoC`CgAkAqFVQuC}Kn@uEm@oBtAqBxAhBb@}@cEsHjMmLbBo@v@XwC~CtGtNgMeVmCuMt@cD]U]~Aj@q@sC}M}HiKqAhAeEa@mF~DwBzCyArHyBbDmCnAkD_@}FpGkCGcD{AqBsEm@aDiAqVgBkFwE}GaBGeAvDjCvCAfAaVyFsEeEwBuI|@cCgAiEJcG{C[eAgA{@p@gAQeAmAsAaFyKsA{BeEoChAs@pALb@f@wBwAkCeFp@cFq@}EqHyPqReAJkBjC}AZaDgByDAyIcGaArM	64.2096	9987	Mt Coot-tha summit #156	0	1	FALSE	2	Ride	2024-02-25T19:50:34Z	2024-02-26T05:50:34Z	-27.4331214185804	153.032989511266	(GMT+10:00) Australia/Brisbane	761.5	0	FALSE	Ride	11585319433	11585319433	36000	everyone	10	114.7	168
0	37641772	1	1	0	0	FALSE	TRUE	0	7269	0	0	NA	NA	2024-02-27-205646-WAHOOAPPDROID8C54-44-020240227-1-1qqal33.fit	FALSE	FALSE	NA	TRUE	FALSE	FALSE	10851001789	5	FALSE	a10851001789	2		0	7269	Rehabilitation exercises #66	0	0	FALSE	2	Workout	2024-02-27T20:56:46Z	2024-02-28T06:56:46Z	NA	NA	(GMT+10:00) Antarctica/DumontDUrville	0	0	TRUE	Workout	11599047010	11599047010	36000	everyone	NA	69.5	137
1	37641772	1	1	8.5536	0	FALSE	TRUE	3.5383	1848	6.9	0.1	-27.4332845304161	153.032989846542	91fd6b58-60f6-4752-bc05-539361375da7.fit	FALSE	FALSE	g12002102	TRUE	FALSE	FALSE	10851266495	4	FALSE	a10851266495	2	lslfDwz`e\MNCP?VJd@RVl@PN?TDfABt@F^MJKLU@SAe@I]][SGADB@Bc@DE@REJ?NC?@E@?CD@M@C?NCFE??AFg@@LETg@?{@Gu@CS?SDMHORGTCVBPFTFJVN|CRh@@DCRGNSHW@YEe@MSSSWGCEHe@Do@@E@?CDK?EEG?EEE?@CCD@HJLF`@HPA`@C?@AA@AAW?]Eq@Cs@K_@?MDIFS\E`@@ZN\HLF@THP@fBBL@n@?ZKLIJYDYAQKi@WWWG?e@DQAGEIKII?AB?CEDNDNJFf@?ZAPE?J?BA@@MA?C[AqA?m@Ia@AWJQLIVCb@BRJVPNRFh@Dx@?x@D^?FAVKLOHW?i@EWISOMOEGIBm@DM?Y[KI?EA?IBr@FJB?NTHf@oAEgAKg@AYJS`@C`@D`@HPZRfDNP?TCVONWB]?OCQO[]UI??BAcAEKQK?W@CADGA?@CEXNC@CKAB?C?BGCE?@D@AADACBBI@D?HG?@BAFIJANOx@BB@@AL?@@P??ARJDJB@Gp@BJP@HDV?@AZJb@F`@NP?BVA`@	18.3024	1489	Lap running #37	0	1	FALSE	2	Run	2024-02-27T23:19:34Z	2024-02-28T09:19:34Z	-27.4326305743307	153.035812368616	(GMT+10:00) Australia/Brisbane	20.1	0	FALSE	Run	11599316843	11599316843	36000	everyone	0	136.4	181
11	37641772	1	1	17.4312	0	FALSE	TRUE	43.6686	10032	276.6	4.5	-27.4331603944302	153.032928491011	2024-02-28-205533-WAHOOAPPDROID8C54-45-020240228-1-1qrh1jz.fit	FALSE	FALSE	b10387460	TRUE	FALSE	FALSE	10858097268	10	FALSE	a10858097268	2	p}lfDqx`e\lAcN`JhGlDEbDhBvAYjBkCbAQzPjRtEnHhFz@lFu@vAjCMpBa@N`@oBtCqAnCdEfKlAh@jBxBv@bExDlBDdAfAg@dElAzEuAdBz@jGnAxDvH~D|HpBzHn@DcAmCoCdAwD`BFfCbDxDtIlB`[`CvFvD`BtBJvFcHfF?tBqAbBqDx@_G~HoJtG~@z@kAxA~AaCpClEtH}@n@wAvF`ApR|C`Jd@dDpAxCp]vd@nF~DzNjQzI`IPrCk@`BzAxDhLhGmFpWeApU_JlJUxDd@tAm@fJ\^m@zAbAlBm@lGaA|Cr@??mA_D^}@mBkAo@cCh@yE|CcC~FqFf_@Z`DtE`NPtG~@p@pFt@|IpIzAtDfDdBdAjCdFdD|FvH`DlAdF~DNfAg@tBnBjCl@`D]`Cl@FtA}IQmA}JsIcF}BsFiHyF_EiAeCqCyAqB{D_BuAeIoEeEN}Bw@y@_C^cFa@{BaEsFsFq@eThHuGzE{BtDaDpKRdDtAjCa@rHy@nDT_@`AuL{@yBLbEgBpC_@vCaAt@oCRy@nABlAfAdCo@pDhA|B@rAgAjBkCvAYdAXvAxAtAHtAaFtDgArCSfCh@vAzCzAtDxDd@`B}DrUbAxPxAdIbC`BbVf@nJbJvF}BxFqHnEwB`BoEpDwD|Aq@hDGlBsBl@kEEsDj@wBzGqIbA}Rh@yA`CEtBxCxAZhF{AxEaEbE{@n@iCKwDl@e@zAgJW}@gDmCeAtADv@pC`GYvCZ|@[FRwEs@wCaBuB`@qCOm@sEuDuDaBkFaHwEyCiBcD{CeBkByDyAmAyHkE_FFyB}@s@{BVcHoEaH_EcAkDp@aCkCqA_GDqDbAuE~DwHNeCQtBPe@q@cGLqCdBqD|@sHeAmD_FsCKkCdAqEDcEyEoAk@gEsA_AiG_@mCjBaDqAeGu@qAiAqDrAS\^b@q@]nH_GIs@Sf@lAaPtA}Cc@eDnBsTe@aOdCaI`LgKbAgC~BeAeEiSTcBSEj@[q@yEtAkBjAxA|@m@iBsBcBiExMoLlCOyCdDvGrNkMoVgCcM@{Ar@uAo@COvA^GBeAeCaM}HgKq@H[~@oEk@wBlAoFnGqAfHeCrDoChAmDYkFhGiCBmDeBmBiEoAeUs@qF}AqEuEyGcBCgAvDhClC?fAoN{Cf@KaGaAkDoBkBsDmAgGbA_CoAgFV}E}D_@f@HaFoEgBo@i@iB{KuAwB}D{CrAg@hAN`@\QHoBsA_C{Fj@cF{@mEmHj@lAgRwTy@DyBxC}ARsCcBwD@_JiGiAdN	65.1888	9018	Mt Coot-tha summit #157	0	0	FALSE	2	Ride	2024-02-28T20:55:33Z	2024-02-29T06:55:33Z	-27.4331637471914	153.032974256203	(GMT+10:00) Australia/Brisbane	727.3	0	FALSE	Ride	11606347818	11606347818	36000	everyone	10	107.9	156
0	37641772	1	1	15.5556	0	FALSE	FALSE	8.0366	2228	23.6	4.5	-27.433284	153.03302	95125bbc-3d73-4c00-b8c2-f8749000286b.fit	FALSE	FALSE	b10387460	FALSE	FALSE	FALSE	10865056566	8	FALSE	a10865056566	2	ranfDs}`e\z@z@h@r@RPp@XHJFHRv@T^pB~BRJNRhAfAr@fAt@jBh@x@t@v@HD`AHj@J`@Bz@Ld@?f@Eb@K~@]TE`@?T@JD\h@LXd@rA?JCX?r@ITGDM@OMGGCKBIJKFKDUHUh@c@\QpAc@P?BNHTv@pA^\H^FD`@R`@DFAXDH@?DCB_@IJB\?TDFDLCJBDEAMXwBCHFMFEAE?INUPKHCNDZ?NFXD^DFAV?HDFJ?PC^I^?^C\?TIpAZLBXHPHFVDt@Tb@TvAvAv@`@NPPZLLh@JlAALFTZVd@GZC\Db@Cl@FpAVv@Bb@F\JLXTHZ?NAXEHQPk@`@GJAT^nBR`@DZVfAVv@Vl@f@t@`@f@\Xl@`@h@V\TTD`@N\Db@LrCr@LBf@CBBBJGNUAo@QS?aAWUK_AUgAa@W[Wc@]Q_A{@]SYYi@}AQYM[Oe@UU@ELRHXp@zAf@bAh@b@p@t@d@`@NHB@AFMWAB?@FCJDFPCPGDQ?QEe@Um@a@aA{@i@}@g@{AiAcGASB[JQb@[DIH_@EUCGg@e@I[Cu@Ok@EgAFo@A_@@QPa@?Ge@_AOGq@Aa@EWGg@s@[QI?MHOVCRe@Ai@I[OWW[o@GWc@sA?WGQD_@`@?XB~AFDDC@c@KOBSGe@?CAO@EA[H?CYEEBCVACUCOIW?CCQ?E@EACE@A?BI?QCm@COEI@?BI?IECUDi@BIAE[EUKM?UI]?_@M]CMEg@y@QOa@i@Ia@GKIGED_APa@Ro@b@Yb@GZAVJLPCDIJwA?WQi@Ug@_@]GA]?q@Da@Jo@V[BQDa@?I?cAQ[CaB]ICi@_@c@e@Ye@[o@_@aAKEY@UGO?oBUi@o@EY[m@GAKDg@CQEEE?A\HFPAZSh@FGFSBO?[BCTCJENWj@k@?Ke@i@o@}@S[[y@WS[OmAkA{AgBm@eAQQIESEUDSLQPu@|AW`@GDg@VWDc@?c@IIE}AoAUGSE{@F}AAICiA_Ae@[wAsA_As@SO_@Ma@IEL?^GxAGt@IvAIt@Cj@UpB	27.288	1860	Victoria Park Barrambin #3	0	0	FALSE	2	EBikeRide	2024-03-01T01:03:31Z	2024-03-01T11:03:31Z	-27.436646	153.036423	(GMT+10:00) Australia/Brisbane	41.2	0	FALSE	EBikeRide	11613507669	11613507669	36000	everyone	NA	NA	NA
0	37641772	1	1	0	0	FALSE	TRUE	0	5336	0	0	NA	NA	2024-03-02-062932-WAHOOAPPDROID8C54-46-020240302-1-pc4ea0.fit	FALSE	FALSE	NA	TRUE	FALSE	FALSE	10871716396	5	FALSE	a10871716396	2		0	5336	Rehabilitation exercises #67	0	0	FALSE	2	Workout	2024-03-02T06:29:32Z	2024-03-02T16:29:32Z	NA	NA	(GMT+10:00) Antarctica/DumontDUrville	0	0	TRUE	Workout	11620393563	11620393563	36000	everyone	NA	78.8	139
0	37641772	1	1	0	0	FALSE	TRUE	0	10	0	0	NA	NA	2024-03-04_22-21-06_37a5f738-f6c2-4902-ad24-188d10ef1c5e.tcx	FALSE	FALSE	NA	TRUE	FALSE	FALSE	10891249490	3	FALSE	a10891249490	2		0	10	Polar verity sense phantom activity #2	0	0	FALSE	2	Swim	2024-03-02T21:33:37Z	2024-03-03T07:33:37Z	NA	NA	(GMT+10:00) Australia/Brisbane	0	0	TRUE	Swim	11641868530	11641868530	36000	everyone	NA	55	55
4	37641772	1	2	20.0304	0	FALSE	TRUE	68.2017	30740	28.6	3	-27.4331763200462	153.032941734418	2024-03-02-222353-WAHOOAPPDROID8C54-47-020240303-1-17czo4n.fit	FALSE	FALSE	b10387460	TRUE	FALSE	FALSE	10878439595	6	FALSE	a10878439595	2	t}lfDux`e\x@kNwSmBAaBsMwMgJeAyCJkMqAeLcCwEJyIkC{DiCRWqB_E{EsPFq@q@c@ZqI]}@{Cw@j@qKmTmPiCiEXeA}BiCpBoIlAcPPeF[KnB_KCwDuG{O_AaAe@`@y@qBv@tCIa@l@i@cEyJiFiKeCiAiA{Er@_AGcBe@}@VaBu@mNu@uBV}BkAyTo@kDsW_WeU|AyDD_Bi@oIl@eEqe@{LmFwB~AkAPqUyFqLoAoP|CqIByHuAiMwE_Iq@{PDu@sBdB_Bz@hEB|Gc@n@uBwC{[aF_J|@kG|C{TrO}I|GaE|FgCxJ}Gnm@sEpJoFdEgGdCou@pJcDhBnApDgAvCc@?[}AmAoA_F[cJjJuApDkBzJiA~[o@jFSxPt@nd@eCbK_HtJ_EpCiDdAmK|@yJ[jB|Nh@CyBITlAsA{IkLuA_Fv@kE}D{Am@oXfDyi@rQ{C`Fk@dKeAZcBkBeFBu@s@oDzCuCl@}AG}@u@_@uDiKfDsHh@o^sIiHyDgHoIsK_EuEuCsPwTkNiY}Ri]}AViGiDbAgFjDaAJn@c@b@{As@qaCacBj@a@nArAcCvFf@LUSlBiFKq@yBKiH{A{J}HwDqFoAyEx@uA}@cIvDgDyD{H}FmB{D{TjC_CdB_R|CeMrIaP~GqEdMuCpHrFV\}OgEkDh@f@_Aa@|@gJvFuIfPuCjLgBlRmCfCfFrWAhBrD`UlC`JxKtL|BpAdHtAbbCpcB~Ap@^_@Kk@kC`@gApBxHdGbT`_@bNxXnQlUtOpGdJ|JdI~D`]~HdG[bMuDXrDfA~@jA?~Cq@fDwC`At@vEEx@nA|BU\gJbDmFhh@cQdZsDrGdFbFq@nLxA~@dDNpDQ_AtBEi@A_ByN`Jd@`LaA~IwEzDeEhBuDdCuJu@qf@PcPl@aEjAq\~D_PnJoJ~E^hAjAz@zAfAkCsA{DnDmBnu@mJpF}BzFkEnEeJdHon@fCiJjEeGv]gWvHyDbK{@j[~EfBvCh@u@C}GgAaEuAdBRpAv@^xNQ`Il@fOhFpJvAzFMdP}CtLfAxU|F~@C~@_B~@O~LfFjEve@tIg@fBh@rDI`UwAzWpWrBdZ[hBr@vAv@lOSbBj@bCo@nBdAdEnCtA|E~JbErJq@j@i@iBj@jBn@c@fAjAjGlODxDiB~IXz@oBxXaAlBa@fDzB|BQrAxCzExSnOwA`VlDl@ErBbAr@rGtT~A`C|BpAzIpCzEG`LzBzMzAdObAdMnMP~@~RpBo@bO	38.718	12257	Woody point jetty #4	0	0	FALSE	2	Ride	2024-03-02T22:23:53Z	2024-03-03T08:23:53Z	-27.4331931676716	153.032989511266	(GMT+10:00) Australia/Brisbane	204	5	FALSE	Ride	11627357551	11627357551	36000	everyone	10	86.1	128
0	37641772	1	1	0	0	FALSE	TRUE	0	6792	0	0	NA	NA	2024-03-04-202659-WAHOOAPPDROID8C54-48-020240304-1-h2e73z.fit	FALSE	FALSE	NA	TRUE	FALSE	FALSE	10891246127	5	FALSE	a10891246127	2		0	6792	Rehabilitation exercises #68	0	0	FALSE	2	Workout	2024-03-04T20:26:59Z	2024-03-05T06:26:59Z	NA	NA	(GMT+10:00) Antarctica/DumontDUrville	0	0	TRUE	Workout	11641864723	11641864723	36000	everyone	NA	72.9	123
2	37641772	1	1	7.488	0	FALSE	TRUE	9.5112	5116	27.7	4.5	-27.4332625698298	153.0329883378	23a61956-d186-4140-bcc1-d02d8688fd6c.fit	FALSE	FALSE	g12002113	TRUE	FALSE	FALSE	10893665948	6	FALSE	a10893665948	2	pimfDc`ae\n@b@`@APId@Dl@Gl@@`@Vr@r@\T^Jh@?f@KXOTSPY`AiB^Kh@FLJ^|@fC|Cr@p@l@JHLRv@Tb@hBrBrBdB^j@b@bALJj@jAV\^d@p@f@|AV`@DVCx@NR?h@EbAWNKT?PIz@BZP\Xv@xB@KGDEJCA@DI?CJHPQHD^EHWNM?GGI[F_@N]^Qd@a@x@]\K^?Vt@VVt@fADJ?RjBNp@PDMHoADC@WNWEON_@JMr@G|ARfAJHCFUNiB@a@FOFa@LyCLiAD}@JWEEASc@[FOUEOKAEUOGBGK_@MWW[KMMLkB@y@ZAPSV@AONCABNJL?XEFDh@DNPP?d@HfAKn@Od@a@j@MVb@Ff@z@EHIMQP@FHFJPt@PbBHHJC\A\MF?@D`A]HEACj@b@CTUA_@Rk@JwA?SJkCZHTHh@PVFEEHHIdBYbAIr@ODBCDF@GFb@IF@ZMX?RIL?BDJKXPJ?DJF@@@KFk@|@_@\O`@IJONQFUK?M_@?IDAICHODU??KP?^K?KQES@UNi@JMCUGEIKh@AZJVGNE?CJjB|FFXGALHLXJp@t@zBZp@Db@b@x@V`A~@jB\z@Xl@sBd@u@X{@NMCe@DqAAeC]U?i@IYKOBSK_@CIEBEFLDAMBDDEFIEIBEI[?GDWEMPESKIM[]_@g@gA[{@A[GS?e@CB@DS@IJe@KS?GEiAGg@S]?IEEMBw@sAKs@Qm@EWa@k@u@_@W@KEG@EGW?MEI?ES@uAf@cAx@MnAFFNCL[?UEE@i@BM]i@@GGSBe@CIOT[SIBaAGgATUA_@HY?m@EiBWq@GYKu@_@i@e@e@{@WPOl@K?AOSQJ_A?c@o@OM?IL@GOKe@IU?EHI`AEJo@@cAI[DITAt@GNE\Bn@QlCMDWCSHKd@I@OLEb@GJUFg@I[By@Ko@CMCEGPwB@q@ReB?i@HkA?QEUBo@qCe@q@DKEEl@OFKq@Bw@[AUMY?g@Ki@AIFGVQTKr@KpBKb@Ch@El@CDIzAEVCj@D?@ROHe@FQCCC@GGGBGGEe@?w@QOAGECKBkAFW@c@PeA`@gGDSLaBPqDL}ACQDQ?w@O]y@y@o@a@q@m@EVChAIl@?TQ|AIbA	23.0472	4572	Sullivan Nicolaides Pathology Central Lab #6 Brisbane Showgrounds #5	0	1	FALSE	2	Run	2024-03-05T07:00:13Z	2024-03-05T17:00:13Z	-27.4331798404455	153.037475589663	(GMT+10:00) Australia/Brisbane	77.6	0	FALSE	Run	11647561218	11647561218	36000	everyone	0	128.4	166
6	37641772	1	1	18.36	0	FALSE	TRUE	53.076699999999995	11477	276.6	4.5	-27.4331382662058	153.032928491011	2024-03-05-221111-WAHOOAPPDROID8C54-49-020240305-1-y50bt7.fit	FALSE	FALSE	b10387460	TRUE	FALSE	FALSE	10899749963	8	FALSE	a10899749963	2	p}lfDgx`e\pAmNnI`G~D@lCdB~AOrBsCfAMhWv[`F|@fGe@lApBk@lCLcBfD_BzB|DtKxApChHhCYdEvAf@fAYlEnAhEwAjBvBdLtGdErTpDD}@mCmCdA}D`BHvEpGjBjFhAhV|@~EfBpDvDzArBCrFmGxDFtCmApBqDz@oGlHkIlBe@zEl@f@_AjA|AgCxCvA~Av@jDdAf@q@TkBrGfAnRzC~I`@xDr]bf@`d@pd@]jFpAtDnLtGkF~WeAdU}InJWpDj@xASbKi@tAbAnCsB~Kv@UCeA_D\oAcCsAWuI|E}BtGgF|]tF|R\hHrHdB~HtHvBpEnCjAlAtCjFhDhGdItJ~FUxDpBpCn@fDa@tBn@JtAaJSgAiLyJwD{AwFuHeI}HsC}AoDsFsIcFiI_@aAuC`@sEYqBiE_GsEu@mTzGmHlF_BhC{DnLRlDtA~CcAfM~@iMw@yB@nE}A`Ci@hDcGdCfArEm@nDrAjEgFjFCbBfBlBL~A}EpDcBrGp@hB~C|AtEhGaEpVvCzYhBlBrWp@`H~H~A`@vE_CxFsHfEoB|BiFpDsDtFm@|A{A`BiO~G_JfBmUzBIrCrDjAF`FyAjE}DlFqBH{Gn@m@vAwIU}@qIuHoG}C{FuHqHoHgDoBgEeGyHmEkIe@y@sBDaJmEcGkEu@uT|GiJpH{EjMf@rM}AzBs@rDyDr@}@lAjA`Em@pDrAlE{@lBaDpBWpAtBtCHrAcEzCgB|C@~EdIjGfAbCeE|TnArRvA`HhChBxU`@dKjJfEqBbGwHdFoCzAoEbEyD|Fq@lB_Cv@sLrHoK`B_UjBe@tClD~AXnFcBbEsDzDw@r@_A?kGt@}@rAoI}DkEiA`BrCfHQjFPyE{CaHf@gCu@uA}IgFsGkI_HwGyCcBaEgGyHoEqIk@cAuCX{GyEaHmD{@cEv@}AkBgBcHHqD`AsEfEmIi@eHH}BdBeE~@gH{@uDgF_Dt@kIFqEuEsAgByFsHc@aCjBsNqEaE|Ar@jAgAu@lH_Gh@gFHaIrAkDg@iBnBgVm@cNvCgJrKuJnAsCzBmAkEqSj@wEm@kBxAsBhAzA`Ao@oD{E[iB|MoLbCAyCvCvG~NiMyVgCsKl@uEi@GUbBj@_BkC}LaIqK{@hAqEi@iChA}EhGyA|H}ArCmDfB}DUkEjF{Br@oE{BcCqFgBuZkBmFqEsG_BQkA~DlCtCO`A}TmFmE_DwCeK`A}B{@mBSiJkC]uHeFm@kByK}AyByDwCnA[pBh@iCoAwBwFj@iFy@kWw[aAFsEhDsCgB_EAwIeGiAdN	64.0584	10408	Mt Coot-tha summit #158	0	1	FALSE	2	Ride	2024-03-05T22:11:11Z	2024-03-06T08:11:11Z	-27.4331855401397	153.032943746075	(GMT+10:00) Australia/Brisbane	1024.5	1	FALSE	Ride	11655286557	11655286557	36000	everyone	10	122.6	175
0	37641772	1	1	0	0	FALSE	TRUE	0	6200	0	0	NA	NA	2024-03-06-233151-WAHOOAPPDROID8C54-50-020240306-1-8c7zmi.fit	FALSE	FALSE	NA	TRUE	FALSE	FALSE	10906955270	4	FALSE	a10906955270	2		0	6200	Rehabilitation exercises #69	0	0	FALSE	2	Workout	2024-03-06T23:31:51Z	2024-03-07T09:31:51Z	NA	NA	(GMT+10:00) Antarctica/DumontDUrville	0	0	TRUE	Workout	11662925766	11662925766	36000	everyone	NA	73.1	139
1	37641772	1	1	8.4852	0	FALSE	TRUE	3.6348000000000003	1816	8.6	2.6	-27.4332427047193	153.032959420234	bc1d75fa-6634-45e3-bd07-5f390dfdd00a.fit	FALSE	FALSE	g12002093	TRUE	FALSE	FALSE	10906938957	7	FALSE	a10906938957	2	rslfD{z`e\GJKVAN?PDVNVHHPF\DNAD@rBBD@L?^MV_@B]EWKU_@]E]CCCm@EAQc@D@?JB?DKD?AAIPAJ^z@FRBPUI{@As@IeAC]NOPIX?XHd@NPTPN@pA?FB`@?F@d@?XKPQLWB[G]U]IIAUMo@m@WQ?EIAGJRNHTTL\RPFP?DSGU?GCs@AGCg@?EAm@?K@YPINIVAVH`@FJXPRDTBv@?DCh@Dh@?F?RGPOJQDg@Sc@S[AKKa@?]MQIU@MC?B@DJAACJG@@JFHBH?JDDPb@FP?J?EQGqAEc@E]?ECY?[JKHILGZAVJ`@FJJH\Jj@?F@nABD@DAD@\?FAXKJQFO@O?YK_@]Y?OKu@EGKAMKUEMIAKAD@PFTHNLFNV\TBHDDQKg@?k@Ic@?SE[?KAQDQJSb@C`@F\TVPHJ@b@?DB`@?^D^?F@V?VGZWDOBUE_@EOMQUKCE?CD?HJGKOIc@e@OICEC?GIBKFKJG@@AAD?FFGG@F@K?BJKD?JKJGXEXLL?B@L?RIF?FFNXG|@D@b@?BDR?LDZBJDJ?LDBCX??AB@DLGdA	17.3448	1542	Lap running #38	0	0	FALSE	2	Run	2024-03-07T01:37:50Z	2024-03-07T11:37:50Z	-27.4327201768756	153.03533937782	(GMT+10:00) Australia/Brisbane	25.9	0	FALSE	Run	11662908010	11662908010	36000	everyone	0	138.1	182
